source,target
7043832,12338575
7043832,13525180
7043832,7328403
7046771,10475082
7046771,10494640
7046771,10751417
7046771,13555743
7046771,13920777
7046771,404163
7046771,4274774
7046771,5049440
7046771,5654857
7046771,7100061
7046771,810182
7046771,8529707
7046771,8924801
7052080,10437340
7052080,12151749
7052080,13644059
7052080,13889397
7052080,13930069
7052080,15150617
7052080,15248564
7052080,15382953
7052080,15406134
7052080,15505388
7052080,7288109
7052114,11522964
7052114,15189881
7052114,2093002
7052114,7176287
7052114,7284631
7052114,7419809
7052114,8712329
7052114,8716084
7052114,8905468
7052114,8961145
7052114,9046377
7066758,10580772
7066758,7469586
7066758,8557819
7072384,10669094
7072384,11499852
7072384,13588007
7072384,14576462
7072384,15205941
7072384,15207561
7072384,2989898
7072384,3189312
7072384,7523145
7072384,8856958
7072384,9678329
7072384,9727037
7083169,10395303
7083169,10578568
7083169,10857901
7083169,11021256
7083169,11141484
7083169,1119994
7083169,11230745
7083169,1304906
7083169,13128357
7083169,13650437
7083169,14188842
7083169,14245092
7083169,1522213
7083169,15327217
7083169,15493523
7083169,15523942
7083169,1568386
7083169,15941479
7083169,2356673
7083169,2904490
7083169,3076516
7083169,3196818
7083169,3210249
7083169,3306080
7083169,4704385
7083169,5410683
7083169,5646435
7083169,5918564
7083169,6411592
7083169,7188931
7083169,7863477
7083169,7943944
7083169,8575804
7083169,876425
7083169,8789673
7083169,8829200
7083169,9897149
7100061,10475082
7100061,10494640
7100061,10751417
7100061,13555743
7100061,13920777
7100061,404163
7100061,4274774
7100061,5049440
7100061,5654857
7100061,810182
7100061,8529707
7100061,8924801
7105231,10533587
7105231,10591261
7105231,11514500
7105231,11751904
7105231,12084516
7105231,12653097
7105231,12970635
7105231,13120739
7105231,13617750
7105231,14347790
7105231,1469634
7105231,15252399
7105231,15552323
7105231,15918877
7105231,16009301
7105231,16038052
7105231,16080455
7105231,16124923
7105231,16162531
7105231,1780758
7105231,1792673
7105231,2939405
7105231,2996520
7105231,3004520
7105231,3198393
7105231,3272308
7105231,4384454
7105231,4766998
7105231,4820894
7105231,555819
7105231,5581084
7105231,5667497
7105231,6245434
7105231,6984671
7105231,7128668
7105231,7129727
7105231,77110
7105231,8009812
7105231,9591275
7105231,9824732
7105926,10203616
7105926,10242193
7105926,10292401
7105926,10524585
7105926,11860325
7105926,11965235
7105926,12095545
7105926,12152389
7105926,12187356
7105926,12190267
7105926,12336859
7105926,13483912
7105926,13527520
7105926,13768894
7105926,13925494
7105926,14775775
7105926,15201801
7105926,15322688
7105926,15349074
7105926,15402558
7105926,15460951
7105926,15507869
7105926,2618312
7105926,2647636
7105926,3937018
7105926,4051372
7105926,4188062
7105926,5669778
7105926,5694751
7105926,607225
7105926,7242380
7105926,7288534
7105926,760387
7105926,8288943
7105926,8617949
7105926,8908976
7105926,8973414
7105926,905245
7105926,918137
7105926,950822
7105926,9910491
7106570,11915080
7106570,12285925
7106570,12338723
7106570,13843292
7106570,13927705
7106570,15427908
7106570,15534967
7106570,15621156
7106570,2180441
7106570,5268665
7106570,7393385
7106570,7515046
7106570,8728566
7106570,8872580
7106570,8974446
7108137,10580772
7108137,10690784
7108137,3933156
7108137,7066758
7108137,7431150
7108137,7469586
7108137,8557819
7108137,9051137
7112825,11070167
7112825,11072711
7112825,12697058
7112825,12873355
7112825,14359111
7113754,10395303
7113754,10578568
7113754,10857901
7113754,11021256
7113754,11141484
7113754,1119994
7113754,11230745
7113754,11660546
7113754,11660847
7113754,1304906
7113754,13128357
7113754,13650437
7113754,14188842
7113754,14245092
7113754,1522213
7113754,15327217
7113754,15412297
7113754,15493523
7113754,15523942
7113754,1568386
7113754,15941479
7113754,2308975
7113754,2356673
7113754,2904490
7113754,3076516
7113754,3196818
7113754,3210249
7113754,3306080
7113754,3892898
7113754,3907037
7113754,450114
7113754,4562722
7113754,4704385
7113754,5410683
7113754,5646435
7113754,5746583
7113754,5840550
7113754,5918564
7113754,6246294
7113754,633755
7113754,6411592
7113754,6709465
7113754,6797259
7113754,6956199
7113754,7083169
7113754,7188931
7113754,7216749
7113754,7863477
7113754,7943944
7113754,8381812
7113754,8575804
7113754,876425
7113754,8789673
7113754,8803370
7113754,8829200
7113754,9857280
7113754,9897149
7128668,12084516
7128668,12653097
7128668,12970635
7128668,13120739
7128668,13617750
7128668,15252399
7128668,16080455
7128668,4384454
7128668,4766998
7128668,6984671
7128668,7129727
7128668,9591275
7128668,9824732
7129727,12084516
7129727,12653097
7129727,12970635
7129727,13617750
7129727,15252399
7129727,16080455
7129727,9591275
7158832,12136283
7158832,12222681
7158832,13556312
7158832,13585635
7158832,13766376
7158832,15195402
7158832,7277616
7158832,7316935
7158832,7456046
7161233,10367428
7161233,10488658
7161233,10547202
7161233,10551541
7161233,10679859
7161233,12185554
7161233,12288982
7161233,13535100
7161233,13861883
7161233,15156341
7161233,15407314
7161233,7283432
7176287,11522964
7176287,15189881
7176287,7419809
7176287,8961145
7176648,10359308
7176648,10612628
7176648,10659240
7176648,10659690
7176648,12136283
7176648,12222681
7176648,13556312
7176648,13585635
7176648,13673991
7176648,13766376
7176648,15195402
7176648,15495445
7176648,4212266
7176648,4234188
7176648,5609375
7176648,5652320
7176648,5703807
7176648,5733469
7176648,5854035
7176648,7158832
7176648,7277616
7176648,7316935
7176648,7456046
7176648,9004658
7188931,10395303
7188931,10578568
7188931,10857901
7188931,11021256
7188931,11141484
7188931,1119994
7188931,11230745
7188931,1304906
7188931,13128357
7188931,13650437
7188931,14188842
7188931,14245092
7188931,1522213
7188931,15327217
7188931,15493523
7188931,15523942
7188931,1568386
7188931,15941479
7188931,2356673
7188931,2904490
7188931,3076516
7188931,3196818
7188931,3210249
7188931,3306080
7188931,4704385
7188931,5410683
7188931,5646435
7188931,5918564
7188931,6411592
7188931,7863477
7188931,7943944
7188931,8575804
7188931,876425
7188931,8789673
7188931,8829200
7188931,9897149
7191310,10108554
7191310,10228818
7191310,10699332
7191310,11161885
7191310,11335928
7191310,11848926
7191310,12051324
7191310,12321748
7191310,12666489
7191310,12842698
7191310,14631886
7191310,16204059
7191310,1620449
7191310,3265225
7191310,3655422
7191310,4220000
7191310,5137430
7191310,5327754
7191310,5328756
7191310,6397356
7191310,6407974
7191310,6457210
7191310,6636413
7191310,7972806
7191310,7978309
7191310,8687448
7191310,8789427
7191310,9032209
7191310,9651673
7209445,10306550
7209445,10358660
7209445,10611238
7209445,10729450
7209445,11070167
7209445,11072711
7209445,12697058
7209445,12873355
7209445,13008933
7209445,14359111
7209445,14517680
7209445,14589826
7209445,1531662
7209445,15691811
7209445,1607311
7209445,3183578
7209445,3886920
7209445,4521806
7209445,4818726
7209445,5544047
7209445,587354
7209445,6102270
7209445,6166496
7209445,7112825
7209445,734198
7209445,7882789
7209445,8642848
7209445,9684613
7216749,10395303
7216749,10578568
7216749,10857901
7216749,11021256
7216749,11141484
7216749,1119994
7216749,11230745
7216749,11660546
7216749,11660847
7216749,1304906
7216749,13128357
7216749,13650437
7216749,14188842
7216749,14245092
7216749,1522213
7216749,15327217
7216749,15412297
7216749,15493523
7216749,15523942
7216749,1568386
7216749,15941479
7216749,2308975
7216749,2356673
7216749,2904490
7216749,3076516
7216749,3196818
7216749,3210249
7216749,3306080
7216749,3892898
7216749,3907037
7216749,450114
7216749,4562722
7216749,4704385
7216749,5410683
7216749,5646435
7216749,5746583
7216749,5840550
7216749,5918564
7216749,6246294
7216749,633755
7216749,6411592
7216749,6709465
7216749,6797259
7216749,6956199
7216749,7083169
7216749,7188931
7216749,7863477
7216749,7943944
7216749,8381812
7216749,8575804
7216749,876425
7216749,8789673
7216749,8803370
7216749,8829200
7216749,9857280
7216749,9897149
7232483,10134639
7232483,10343267
7232483,11907390
7232483,12259673
7232483,13526443
7232483,13529867
7232483,13790671
7232483,8897529
7232483,8902702
7232483,8928472
7238338,10359308
7238338,10612628
7238338,10659240
7238338,10659690
7238338,12136283
7238338,12222681
7238338,13556312
7238338,13585635
7238338,13673991
7238338,13766376
7238338,15195402
7238338,15195904
7238338,15495445
7238338,2198135
7238338,2324364
7238338,2346502
7238338,3820653
7238338,4212266
7238338,4234188
7238338,5439872
7238338,5605783
7238338,5609375
7238338,5652320
7238338,5703807
7238338,5733469
7238338,5854035
7238338,7158832
7238338,7176648
7238338,7277616
7238338,7316935
7238338,7456046
7238338,9004658
7241794,11863734
7241794,13532197
7241794,8944885
7242380,10292401
7242380,12095545
7242380,12190267
7242380,13768894
7242380,15201801
7242380,15349074
7242380,15507869
7242380,2618312
7242380,2647636
7242380,3937018
7242380,4051372
7242380,5669778
7242380,5694751
7242380,607225
7242380,760387
7242380,905245
7242380,918137
7242380,9910491
725326,1797377
725326,2072388
725326,5333704
725326,7123826
725644,10483520
725644,11189928
725644,11265183
725644,12148642
725644,12181643
725644,12185254
725644,4036317
725644,5815470
725644,6210129
725644,6476425
725644,7398415
725644,817170
725644,9644768
7273787,10134639
7273787,10343267
7273787,10716281
7273787,11907390
7273787,12000828
7273787,12214170
7273787,12258476
7273787,12259673
7273787,13526443
7273787,13529867
7273787,13627099
7273787,13711883
7273787,13777565
7273787,13790671
7273787,13953622
7273787,4268913
7273787,4272424
7273787,460370
7273787,5846481
7273787,5855122
7273787,611465
7273787,7232483
7273787,7314860
7273787,7434517
7273787,8897529
7273787,8902702
7273787,8928472
7273787,8997304
7273787,9056196
7273787,913449
7273787,968061
7273787,9905655
7273787,995200
7277616,12136283
7277616,12222681
7277616,13556312
7277616,13585635
7277616,13766376
7277616,15195402
7277616,7316935
7277616,7456046
7283432,10367428
7283432,10488658
7283432,10547202
7283432,10551541
7283432,10679859
7283432,12185554
7283432,12288982
7283432,13535100
7283432,13861883
7283432,15156341
7283432,15407314
7284631,11522964
7284631,15189881
7284631,2093002
7284631,7176287
7284631,7419809
7284631,8712329
7284631,8716084
7284631,8905468
7284631,8961145
7284631,9046377
7288109,10437340
7288109,12151749
7288109,13644059
7288109,13889397
7288109,13930069
7288109,15150617
7288109,15248564
7288109,15382953
7288109,15406134
7288109,15505388
7288534,10203616
7288534,10242193
7288534,10292401
7288534,10524585
7288534,11860325
7288534,11965235
7288534,12095545
7288534,12152389
7288534,12187356
7288534,12190267
7288534,12336859
7288534,13483912
7288534,13527520
7288534,13768894
7288534,13925494
7288534,14775775
7288534,15201801
7288534,15322688
7288534,15349074
7288534,15402558
7288534,15460951
7288534,15507869
7288534,2618312
7288534,2647636
7288534,3937018
7288534,4051372
7288534,4188062
7288534,5669778
7288534,5694751
7288534,607225
7288534,7242380
7288534,760387
7288534,8288943
7288534,8617949
7288534,8908976
7288534,8973414
7288534,905245
7288534,918137
7288534,950822
7288534,9910491
7300040,12102533
7300040,13908784
7300040,8662074
7300040,8675032
7300040,8873423
7300040,8997492
7304251,10477159
7304251,10647387
7304251,10945054
7304251,11407913
7304251,11756686
7304251,12170025
7304251,12351057
7304251,1258550
7304251,13881067
7304251,14997050
7304251,15383542
7304251,2483272
7304251,5734433
7304251,7644101
7304251,8513962
7304251,9059357
7304251,9064227
7305492,10561864
7305492,13423370
7305492,13831337
7305492,13925967
7305492,13938176
7305492,15297844
7305492,15361628
7305492,15387054
7305492,15484502
7305492,15555767
7305492,5421851
7305492,579257
7305492,5833005
7305492,7339271
7305492,7339824
7305492,7434784
7305492,8290336
7305492,8566112
7305492,8918119
7312973,10154090
7312973,10483520
7312973,10753221
7312973,11189928
7312973,11265183
7312973,11806724
7312973,12148642
7312973,12177185
7312973,12181643
7312973,12185254
7312973,12266706
7312973,13627053
7312973,13768151
7312973,4036317
7312973,5815470
7312973,6210129
7312973,6476425
7312973,725644
7312973,7326985
7312973,7398415
7312973,817170
7312973,9644768
7314860,10134639
7314860,10343267
7314860,11907390
7314860,12000828
7314860,12259673
7314860,13526443
7314860,13529867
7314860,13711883
7314860,13777565
7314860,13790671
7314860,13953622
7314860,4268913
7314860,5846481
7314860,5855122
7314860,611465
7314860,7232483
7314860,8897529
7314860,8902702
7314860,8928472
7314860,913449
7314860,968061
7314860,9905655
7316935,12136283
7316935,12222681
7316935,13556312
7316935,13585635
7316935,13766376
7316935,15195402
7316935,7456046
7326985,10154090
7326985,10483520
7326985,10753221
7326985,11189928
7326985,11265183
7326985,11806724
7326985,12148642
7326985,12177185
7326985,12181643
7326985,12185254
7326985,12266706
7326985,13627053
7326985,13768151
7326985,4036317
7326985,5815470
7326985,6210129
7326985,6476425
7326985,725644
7326985,7398415
7326985,817170
7326985,9644768
7328403,12338575
7328403,13525180
7328734,10669094
7328734,11499852
7328734,12288831
7328734,12377397
7328734,13537219
7328734,13588007
7328734,13793803
7328734,13916113
7328734,14576462
7328734,15205941
7328734,15207561
7328734,15301881
7328734,2422997
7328734,2989898
7328734,3189312
7328734,4183937
7328734,476326
7328734,7040913
7328734,7072384
7328734,7523145
7328734,8856958
7328734,9678329
7328734,9727037
7339271,13423370
7339271,13831337
7339271,13925967
7339271,13938176
7339271,15297844
7339271,15361628
7339271,15387054
7339271,15484502
7339271,5421851
7339271,5833005
7339271,7339824
7339271,7434784
7339271,8290336
7339271,8566112
7339271,8918119
7339824,13423370
7339824,13831337
7339824,13925967
7339824,13938176
7339824,15297844
7339824,15361628
7339824,15387054
7339824,15484502
7339824,5421851
7339824,5833005
7339824,7434784
7339824,8290336
7339824,8566112
7339824,8918119
734198,11070167
734198,11072711
734198,12697058
734198,12873355
734198,14359111
734198,3886920
734198,5544047
734198,6166496
734198,7112825
7372850,10437340
7372850,11528514
7372850,11826925
7372850,12151749
7372850,12249815
7372850,12267171
7372850,12338940
7372850,13541507
7372850,13644059
7372850,13775287
7372850,13889397
7372850,13930069
7372850,13931643
7372850,15101210
7372850,15150617
7372850,15248377
7372850,15248564
7372850,15315448
7372850,15382953
7372850,15406134
7372850,15505388
7372850,15553206
7372850,16062123
7372850,2093982
7372850,2257657
7372850,2441563
7372850,567802
7372850,6426068
7372850,7052080
7372850,7288109
7372850,8013553
7372850,8029525
7372850,864774
7372850,9015532
7393385,11915080
7393385,12285925
7393385,12338723
7393385,13843292
7393385,13927705
7393385,15427908
7393385,15534967
7393385,15621156
7393385,2180441
7393385,5268665
7393385,7515046
7393385,8728566
7393385,8872580
7393385,8974446
7393698,10488478
7393698,11755920
7393698,12116454
7393698,12301429
7393698,13801539
7393698,13807736
7393698,13963242
7393698,15351231
7393698,15482654
7393698,15537043
7393698,2209280
7393698,2559851
7393698,2617717
7393698,403760
7393698,458488
7393698,5827448
7393698,7426660
7393698,7443949
7393698,8919579
7393698,8920663
7393698,8940838
7393698,9013331
7395336,1034496
7395336,11902464
7395336,14773747
7395336,15505005
7395336,15533828
7395336,15562532
7395336,15624255
7395336,2445819
7395336,5264248
7395336,8287533
7395336,8971054
7395336,9102282
7396173,11959308
7396173,12212384
7396173,12314994
7396173,12570025
7396173,13793939
7396173,13838110
7396173,13929981
7396173,15127334
7396173,15149727
7396173,15159618
7396173,15162351
7396173,15388453
7396173,15588047
7396173,15692843
7396173,833025
7396173,9304136
7396173,9344632
7398415,10483520
7398415,11189928
7398415,11265183
7398415,12148642
7398415,12181643
7398415,12185254
7398415,6210129
7398415,6476425
7398415,9644768
7399531,10454378
7399531,10545261
7399531,11754559
7399531,12338509
7399531,12756711
7399531,13720942
7399531,13932534
7399531,13999213
7399531,15205061
7399531,15351727
7399531,2385168
7399531,3176619
7399531,405733
7399531,4847815
7399531,4848104
7399531,6369374
7399531,7438870
7400377,10287657
7400377,11862149
7400377,12116990
7400377,13842990
7400377,14004571
7400377,15500564
7400377,8667810
7419809,11522964
7419809,15189881
7419809,8961145
7426660,11755920
7426660,15482654
7426660,8920663
7426660,9013331
7431150,10580772
7431150,10690784
7431150,3933156
7431150,7066758
7431150,7469586
7431150,8557819
7431150,9051137
7434517,10134639
7434517,10343267
7434517,10716281
7434517,11907390
7434517,12000828
7434517,12214170
7434517,12258476
7434517,12259673
7434517,13526443
7434517,13529867
7434517,13627099
7434517,13711883
7434517,13777565
7434517,13790671
7434517,13953622
7434517,4268913
7434517,4272424
7434517,460370
7434517,5846481
7434517,5855122
7434517,611465
7434517,7232483
7434517,7314860
7434517,8897529
7434517,8902702
7434517,8928472
7434517,8997304
7434517,9056196
7434517,913449
7434517,968061
7434517,9905655
7434517,995200
7434784,13831337
7434784,13925967
7434784,13938176
7434784,15361628
7434784,15387054
7434784,15484502
7434784,8290336
7434784,8566112
7434784,8918119
7437439,1025443
7437439,10591023
7437439,12102533
7437439,13797225
7437439,13908784
7437439,1427432
7437439,14436648
7437439,15710367
7437439,2429855
7437439,2585147
7437439,4063271
7437439,4101954
7437439,424142
7437439,459623
7437439,563072
7437439,5672371
7437439,5702707
7437439,6080055
7437439,6367012
7437439,7300040
7437439,8082365
7437439,812640
7437439,8506857
7437439,8622249
7437439,8662074
7437439,8675032
7437439,8873423
7437439,8997492
7438870,10454378
7438870,10545261
7438870,11754559
7438870,12338509
7438870,12756711
7438870,13720942
7438870,13932534
7438870,13999213
7438870,15205061
7438870,15351727
7438870,2385168
7438870,3176619
7438870,405733
7438870,4847815
7438870,4848104
7438870,6369374
744273,11795254
744273,11863734
744273,12929290
744273,13532197
744273,13652770
744273,13666553
744273,14458008
744273,14605983
744273,15856591
744273,2068083
744273,2101821
744273,2619135
744273,292448
744273,4110878
744273,4780381
744273,4844564
744273,4995315
744273,5578593
744273,5832541
744273,6291835
744273,6311157
744273,6984202
744273,7241794
744273,7525459
744273,7789566
744273,7873254
744273,866442
744273,8944885
744273,9083787
744273,918103
744273,9533788
744273,971617
7443949,11755920
7443949,13801539
7443949,13807736
7443949,15351231
7443949,15482654
7443949,15537043
7443949,2559851
7443949,2617717
7443949,403760
7443949,458488
7443949,5827448
7443949,7426660
7443949,8920663
7443949,8940838
7443949,9013331
7452427,10569746
7452427,15545603
7456046,12136283
7456046,12222681
7456046,13556312
7456046,13585635
7456046,13766376
7456046,15195402
7469586,10580772
7469586,8557819
7472740,10486111
7472740,11917860
747591,10669094
747591,11499852
747591,12288831
747591,12377397
747591,13537219
747591,13588007
747591,13793803
747591,13916113
747591,14576462
747591,15205941
747591,15207561
747591,15301881
747591,2422997
747591,2650215
747591,2989898
747591,3189312
747591,4183937
747591,476326
747591,5656528
747591,5815431
747591,7040913
747591,7072384
747591,7328734
747591,7523145
747591,790028
747591,8856958
747591,9678329
747591,9727037
7476957,10473965
7476957,10583481
7476957,13485359
7476957,13767407
7476957,13791046
7476957,8669356
7476957,9102307
7477679,10645781
7477679,11522964
7477679,12240777
7477679,12258076
7477679,13789521
7477679,13792174
7477679,13923706
7477679,15189881
7477679,15355300
7477679,2093002
7477679,3757693
7477679,5656356
7477679,6995688
7477679,7052114
7477679,7176287
7477679,7284631
7477679,7419809
7477679,8712329
7477679,8716084
7477679,8905468
7477679,8961145
7477679,9046377
7501600,10473965
7501600,10583481
7501600,10793908
7501600,11019912
7501600,12683723
7501600,13485359
7501600,13767407
7501600,13791046
7501600,14020814
7501600,14144568
7501600,15766770
7501600,2237930
7501600,2367063
7501600,2424256
7501600,3643036
7501600,3857420
7501600,4036576
7501600,5423220
7501600,5464168
7501600,6890138
7501600,7476957
7501600,7759978
7501600,799990
7501600,8159308
7501600,8669356
7501600,885398
7501600,9102307
7501600,9258381
7501600,9258456
7515046,13843292
7515046,15534967
7523145,10669094
7523145,11499852
7523145,13588007
7523145,14576462
7523145,15205941
7523145,15207561
7523145,2989898
7523145,3189312
7523145,8856958
7523145,9678329
7523145,9727037
7525459,11795254
7525459,11863734
7525459,12929290
7525459,13532197
7525459,13652770
7525459,13666553
7525459,14458008
7525459,15856591
7525459,5832541
7525459,7241794
7525459,7789566
7525459,7873254
7525459,8944885
7525459,9083787
7525459,9533788
752715,11970435
752715,2589458
752715,8898653
7531753,14302549
7531753,15640156
7531753,15720786
7531753,7592840
7592840,14302549
7592840,15640156
7592840,15720786
759801,10108554
759801,10228818
759801,10699332
759801,11161885
759801,11241633
759801,11335928
759801,11424611
759801,11660880
759801,11848926
759801,12051324
759801,12321748
759801,12666489
759801,12842698
759801,13002879
759801,1323011
759801,13349417
759801,13464532
759801,13559810
759801,1361710
759801,14145449
759801,14631886
759801,14752999
759801,15120838
759801,15933848
759801,16037181
759801,16204059
759801,1620449
759801,2092673
759801,3173517
759801,3265225
759801,3655422
759801,4220000
759801,4687683
759801,4795593
759801,4928735
759801,5137430
759801,5327754
759801,5328756
759801,6364468
759801,6397356
759801,6407974
759801,6428452
759801,6457210
759801,6636413
759801,685725
759801,7191310
759801,7953838
759801,7972806
759801,7978309
759801,8687448
759801,8789427
759801,9032209
759801,9651673
759801,9754114
759801,9871429
760387,10292401
760387,12095545
760387,12190267
760387,15201801
760387,2618312
760387,2647636
760387,3937018
760387,4051372
760387,5669778
760387,5694751
760387,905245
760387,918137
760387,9910491
7606725,12010696
7606725,15091964
7606725,15275651
7606725,7893020
7606725,7945723
7606725,9083465
763184,10359308
763184,10612628
763184,10659240
763184,10659690
763184,12136283
763184,12222681
763184,13556312
763184,13585635
763184,13673991
763184,13766376
763184,15195402
763184,15195904
763184,15495445
763184,2198135
763184,2324364
763184,2346502
763184,2584091
763184,3798748
763184,3820653
763184,3998762
763184,4212266
763184,4234188
763184,5439872
763184,5605783
763184,5609375
763184,5652320
763184,5703807
763184,5733469
763184,5854035
763184,7158832
763184,7176648
763184,7238338
763184,7277616
763184,7316935
763184,7456046
763184,9004658
7638399,14646570
7638399,9196574
7638399,9278915
7644101,10945054
7644101,11407913
7644101,12351057
7674147,10971129
7674147,12579125
7674147,13014555
7674147,13272484
7674147,15884684
7674147,2726808
7674147,9273967
77110,10591261
77110,11514500
77110,11751904
77110,12084516
77110,12653097
77110,12970635
77110,13120739
77110,13617750
77110,14347790
77110,1469634
77110,15252399
77110,15552323
77110,15918877
77110,16009301
77110,16038052
77110,16080455
77110,16124923
77110,1780758
77110,1792673
77110,2939405
77110,2996520
77110,3004520
77110,3198393
77110,3272308
77110,4384454
77110,4766998
77110,4820894
77110,555819
77110,5581084
77110,5667497
77110,6245434
77110,6984671
77110,7128668
77110,7129727
77110,9591275
77110,9824732
7749618,10501330
7749618,10969019
7749618,14362750
7749618,15130435
7749618,15655116
7749618,7874690
7749618,7875596
7749618,7916244
7749618,7934610
7749618,7935095
7749618,7992743
7749618,8106224
7749618,9207519
7749618,9556027
7749618,9629506
7759978,10473965
7759978,10583481
7759978,10793908
7759978,11019912
7759978,12683723
7759978,13485359
7759978,13767407
7759978,13791046
7759978,14020814
7759978,14144568
7759978,15766770
7759978,2237930
7759978,2367063
7759978,2424256
7759978,3643036
7759978,3857420
7759978,4036576
7759978,5423220
7759978,5464168
7759978,6890138
7759978,7476957
7759978,799990
7759978,8159308
7759978,8669356
7759978,885398
7759978,9102307
7759978,9258381
7759978,9258456
7789566,11795254
7789566,11863734
7789566,12929290
7789566,13532197
7789566,13652770
7789566,13666553
7789566,14458008
7789566,15856591
7789566,5832541
7789566,7241794
7789566,7873254
7789566,8944885
7789566,9083787
7789566,9533788
7814027,14221554
7822004,10569746
7822004,10815954
7822004,14144088
7822004,15545603
7822004,2441558
7822004,2654950
7822004,7452427
784744,10501330
784744,10676816
784744,10969019
784744,1100454
784744,11533917
784744,11864449
784744,1262380
784744,1263078
784744,13781136
784744,13937166
784744,14362750
784744,15130435
784744,15655116
784744,1806773
784744,2082821
784744,2137447
784744,2174373
784744,2447381
784744,2458435
784744,2488525
784744,3988028
784744,4527682
784744,477638
784744,4824786
784744,5016962
784744,5476946
784744,5571473
784744,5667541
784744,5686772
784744,6434471
784744,7749618
784744,7874690
784744,7875596
784744,7916244
784744,7934610
784744,7935095
784744,7992743
784744,8106224
784744,8292204
784744,9207519
784744,9556027
784744,9629506
7860585,10699102
7860585,11508325
7860585,12653060
7860585,12655633
7860585,12810273
7860585,12860461
7860585,1300016
7860585,13993739
7860585,14030615
7860585,14656702
7860585,2699246
7860585,2818705
7860585,3376080
7860585,3888786
7860585,4780486
7860585,6252113
7860585,8040174
7860585,8552740
7860585,893064
7860585,9482124
7863477,10857901
7863477,11021256
7863477,11141484
7863477,1119994
7863477,11230745
7863477,1304906
7863477,13128357
7863477,13650437
7863477,14188842
7863477,14245092
7863477,1522213
7863477,15327217
7863477,1568386
7863477,15941479
7863477,2356673
7863477,2904490
7863477,4704385
7863477,5410683
7863477,5646435
7863477,5918564
7863477,7943944
7863477,876425
7863477,9897149
7873254,11795254
7873254,11863734
7873254,12929290
7873254,13532197
7873254,13652770
7873254,13666553
7873254,14458008
7873254,15856591
7873254,5832541
7873254,7241794
7873254,8944885
7873254,9083787
7873254,9533788
7874690,10501330
7874690,10969019
7874690,14362750
7874690,15130435
7874690,15655116
7874690,7875596
7874690,7916244
7874690,7934610
7874690,7935095
7874690,7992743
7874690,8106224
7874690,9207519
7874690,9556027
7874690,9629506
7875596,10501330
7875596,10969019
7875596,14362750
7875596,15130435
7875596,15655116
7875596,7916244
7875596,7934610
7875596,7935095
7875596,7992743
7875596,8106224
7875596,9207519
7875596,9556027
7875596,9629506
7882789,10729450
7882789,11070167
7882789,11072711
7882789,12697058
7882789,12873355
7882789,13008933
7882789,14359111
7882789,14517680
7882789,14589826
7882789,15691811
7882789,3886920
7882789,4521806
7882789,5544047
7882789,587354
7882789,6102270
7882789,6166496
7882789,7112825
7882789,734198
7882789,8642848
7882789,9684613
7893020,12010696
7893020,15091964
7893020,15275651
7893020,7945723
7893020,9083465
790028,10669094
790028,11499852
790028,12288831
790028,12377397
790028,13537219
790028,13588007
790028,13793803
790028,13916113
790028,14576462
790028,15205941
790028,15207561
790028,15301881
790028,2422997
790028,2650215
790028,2989898
790028,3189312
790028,4183937
790028,476326
790028,5656528
790028,5815431
790028,7040913
790028,7072384
790028,7328734
790028,7523145
790028,8856958
790028,9678329
790028,9727037
7916244,10501330
7916244,10969019
7916244,14362750
7916244,15130435
7916244,15655116
7916244,7934610
7916244,7935095
7916244,7992743
7916244,8106224
7916244,9207519
7916244,9556027
7916244,9629506
792461,10185566
792461,10556387
792461,10699102
792461,11508325
792461,12214920
792461,12316557
792461,12653060
792461,12655633
792461,12810273
792461,12860461
792461,1300016
792461,13048661
792461,1393934
792461,13993739
792461,14030615
792461,14656702
792461,1493699
792461,15348166
792461,2425212
792461,2511094
792461,2699246
792461,2818705
792461,3045349
792461,3376080
792461,3804673
792461,3888786
792461,4048133
792461,4668288
792461,4713175
792461,4741108
792461,4780486
792461,6252113
792461,7860585
792461,8040174
792461,8552740
792461,8587236
792461,893064
792461,9101866
792461,9427225
792461,9482124
792461,9744460
792461,991825
7934610,10501330
7934610,10969019
7934610,14362750
7934610,15130435
7934610,15655116
7934610,7935095
7934610,7992743
7934610,8106224
7934610,9207519
7934610,9556027
7934610,9629506
7935095,10501330
7935095,10969019
7935095,14362750
7935095,15130435
7935095,15655116
7935095,7992743
7935095,8106224
7935095,9207519
7935095,9556027
7935095,9629506
7943944,10857901
7943944,11021256
7943944,11141484
7943944,1119994
7943944,11230745
7943944,1304906
7943944,13128357
7943944,13650437
7943944,14188842
7943944,14245092
7943944,1522213
7943944,15327217
7943944,1568386
7943944,15941479
7943944,2356673
7943944,2904490
7943944,4704385
7943944,5410683
7943944,5646435
7943944,5918564
7943944,876425
7943944,9897149
7945723,12010696
7945723,15091964
7945723,15275651
7945723,9083465
795248,10486111
795248,11917860
795248,2570169
795248,2578981
795248,7472740
7953838,10108554
7953838,10228818
7953838,10699332
7953838,11161885
7953838,11241633
7953838,11335928
7953838,11424611
7953838,11660880
7953838,11848926
7953838,12051324
7953838,12321748
7953838,12666489
7953838,12842698
7953838,13002879
7953838,1323011
7953838,1361710
7953838,14631886
7953838,14752999
7953838,16037181
7953838,16204059
7953838,1620449
7953838,2092673
7953838,3173517
7953838,3265225
7953838,3655422
7953838,4220000
7953838,4687683
